Channel Title,Channel Username,ID,Message,Date,Media Path,Media Type,Views
EthioBrand®,@ethio_brand_collection,6064,"Nike zoom react 1.0 
size 40,41,42,43
Price 3500 birr
📌አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243
                                    EthioBrand ✅",2025-04-28T06:04:18+00:00,c:\Users\benke\Desktop\DataScience\10Academy\Kefiya_AI_Mastery\Week4\EthioMart\KAIM_W04_EthioMart_Amharic_Named_Entity_Recognition_System\data\raw\images\@ethio_brand_collection_6064.jpg,photo,31000
EthioBrand®,@ethio_brand_collection,6063,"Under Armour Maven Trek  
size 40,41,42,43,44
Price 4000 birr
📌አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243
                                    EthioBrand ✅",2025-04-26T09:16:53+00:00,c:\Users\benke\Desktop\DataScience\10Academy\Kefiya_AI_Mastery\Week4\EthioMart\KAIM_W04_EthioMart_Amharic_Named_Entity_Recognition_System\data\raw\images\@ethio_brand_collection_6063.jpg,photo,30918
EthioBrand®,@ethio_brand_collection,6062,"NB pure leather comfort 
Size 39,40,41,42,43,44
Price 4200 birr
📌አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243
                                    EthioBrand ✅",2025-04-26T06:12:18+00:00,c:\Users\benke\Desktop\DataScience\10Academy\Kefiya_AI_Mastery\Week4\EthioMart\KAIM_W04_EthioMart_Amharic_Named_Entity_Recognition_System\data\raw\images\@ethio_brand_collection_6062.jpg,photo,30078
EthioBrand®,@ethio_brand_collection,6061,"Pristine loafer leather  
size 39,40,41,42,43,44
Price 4800 birr
📌አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243
                                    EthioBrand ✅",2025-04-25T06:02:43+00:00,c:\Users\benke\Desktop\DataScience\10Academy\Kefiya_AI_Mastery\Week4\EthioMart\KAIM_W04_EthioMart_Amharic_Named_Entity_Recognition_System\data\raw\images\@ethio_brand_collection_6061.jpg,photo,29202
EthioBrand®,@ethio_brand_collection,6060,"Piclse loafers leather
Size 39,40,41,42,43,44
Price 4200 birr
📌አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243
                                    EthioBrand ✅",2025-04-24T09:04:59+00:00,c:\Users\benke\Desktop\DataScience\10Academy\Kefiya_AI_Mastery\Week4\EthioMart\KAIM_W04_EthioMart_Amharic_Named_Entity_Recognition_System\data\raw\images\@ethio_brand_collection_6060.jpg,photo,29126
EthioBrand®,@ethio_brand_collection,6059,"Skechers Out door taupe 
Size 40,41,42,43
Price 3500 birr
📌አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243
                                    EthioBrand ✅",2025-04-23T09:11:56+00:00,c:\Users\benke\Desktop\DataScience\10Academy\Kefiya_AI_Mastery\Week4\EthioMart\KAIM_W04_EthioMart_Amharic_Named_Entity_Recognition_System\data\raw\images\@ethio_brand_collection_6059.jpg,photo,30904
EthioBrand®,@ethio_brand_collection,6058,"Under Armour Maven Trek  
size 40,41,42,43,44
Price 4000 birr
📌አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243
                                    EthioBrand ✅",2025-04-22T06:05:57+00:00,c:\Users\benke\Desktop\DataScience\10Academy\Kefiya_AI_Mastery\Week4\EthioMart\KAIM_W04_EthioMart_Amharic_Named_Entity_Recognition_System\data\raw\images\@ethio_brand_collection_6058.jpg,photo,30169
EthioBrand®,@ethio_brand_collection,6057,"Colombia Montrial
size 40,41,42,43
Price 3700 birr
📌አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243
                                    EthioBrand ✅",2025-04-21T09:01:54+00:00,c:\Users\benke\Desktop\DataScience\10Academy\Kefiya_AI_Mastery\Week4\EthioMart\KAIM_W04_EthioMart_Amharic_Named_Entity_Recognition_System\data\raw\images\@ethio_brand_collection_6057.jpg,photo,30868
EthioBrand®,@ethio_brand_collection,6056,"Women skechers Gorun arch 
size 36,37,38
Price 3100 birr
📌አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243
                                    EthioBrand ✅",2025-04-21T06:04:51+00:00,c:\Users\benke\Desktop\DataScience\10Academy\Kefiya_AI_Mastery\Week4\EthioMart\KAIM_W04_EthioMart_Amharic_Named_Entity_Recognition_System\data\raw\images\@ethio_brand_collection_6056.jpg,photo,28757
EthioBrand®,@ethio_brand_collection,6055,"Reebok classic 
size 40,41,42,43
Price 3200 birr
📌አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243
                                    EthioBrand ✅",2025-04-19T13:01:13+00:00,c:\Users\benke\Desktop\DataScience\10Academy\Kefiya_AI_Mastery\Week4\EthioMart\KAIM_W04_EthioMart_Amharic_Named_Entity_Recognition_System\data\raw\images\@ethio_brand_collection_6055.jpg,photo,31441
EthioBrand®,@ethio_brand_collection,6054,"Skechers AF 02
size 40,41,42,43
Price 3300  birr
📌አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243
                                    EthioBrand ✅",2025-04-19T09:00:06+00:00,c:\Users\benke\Desktop\DataScience\10Academy\Kefiya_AI_Mastery\Week4\EthioMart\KAIM_W04_EthioMart_Amharic_Named_Entity_Recognition_System\data\raw\images\@ethio_brand_collection_6054.jpg,photo,30128
EthioBrand®,@ethio_brand_collection,6053,"Manladuo suede Chelsea boots  
size 39,40,41,42,43,44
Price 5400 birr
📌አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243
                                    EthioBrand ✅",2025-04-19T06:02:45+00:00,c:\Users\benke\Desktop\DataScience\10Academy\Kefiya_AI_Mastery\Week4\EthioMart\KAIM_W04_EthioMart_Amharic_Named_Entity_Recognition_System\data\raw\images\@ethio_brand_collection_6053.jpg,photo,29101
EthioBrand®,@ethio_brand_collection,6052,"Nike Flywire 
size 40,41,42,43
Price 3700 birr
📌አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243
                                    EthioBrand ✅",2025-04-18T09:20:29+00:00,c:\Users\benke\Desktop\DataScience\10Academy\Kefiya_AI_Mastery\Week4\EthioMart\KAIM_W04_EthioMart_Amharic_Named_Entity_Recognition_System\data\raw\images\@ethio_brand_collection_6052.jpg,photo,31205
EthioBrand®,@ethio_brand_collection,6051,"Morazora casual leather 
size 39,40,41,42,43,44
Price 4200 birr
📌አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243
                                    EthioBrand ✅",2025-04-18T06:02:57+00:00,c:\Users\benke\Desktop\DataScience\10Academy\Kefiya_AI_Mastery\Week4\EthioMart\KAIM_W04_EthioMart_Amharic_Named_Entity_Recognition_System\data\raw\images\@ethio_brand_collection_6051.jpg,photo,29015
EthioBrand®,@ethio_brand_collection,6050,"Columbia Trailstorm
size 40,41,42,43,44
Price 3800 birr
📌አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243
                                    EthioBrand ✅",2025-04-17T09:01:53+00:00,c:\Users\benke\Desktop\DataScience\10Academy\Kefiya_AI_Mastery\Week4\EthioMart\KAIM_W04_EthioMart_Amharic_Named_Entity_Recognition_System\data\raw\images\@ethio_brand_collection_6050.jpg,photo,30358
EthioBrand®,@ethio_brand_collection,6049,"Under Armour Maven Trek  
size 40,41,42,43,44
Price 4000 birr
📌አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243
                                    EthioBrand ✅",2025-04-17T06:03:57+00:00,c:\Users\benke\Desktop\DataScience\10Academy\Kefiya_AI_Mastery\Week4\EthioMart\KAIM_W04_EthioMart_Amharic_Named_Entity_Recognition_System\data\raw\images\@ethio_brand_collection_6049.jpg,photo,30275
EthioBrand®,@ethio_brand_collection,6048,"Adidas Samba Double sole   
size 40,41,42,43,44
Price 3800 birr
📌አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243
                                    EthioBrand ✅",2025-04-16T09:02:46+00:00,c:\Users\benke\Desktop\DataScience\10Academy\Kefiya_AI_Mastery\Week4\EthioMart\KAIM_W04_EthioMart_Amharic_Named_Entity_Recognition_System\data\raw\images\@ethio_brand_collection_6048.jpg,photo,30649
EthioBrand®,@ethio_brand_collection,6047,"Manladuo suede Chelsea boots  
size 39,40,41,42,43,44
Price 5400 birr
📌አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243
                                    EthioBrand ✅",2025-04-16T06:01:11+00:00,c:\Users\benke\Desktop\DataScience\10Academy\Kefiya_AI_Mastery\Week4\EthioMart\KAIM_W04_EthioMart_Amharic_Named_Entity_Recognition_System\data\raw\images\@ethio_brand_collection_6047.jpg,photo,29771
EthioBrand®,@ethio_brand_collection,6046,"Adidas D-Rose chi 2 
size 40,41,42,43,44
Price 3900 birr
📌አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243
                                    EthioBrand ✅",2025-04-15T09:04:17+00:00,c:\Users\benke\Desktop\DataScience\10Academy\Kefiya_AI_Mastery\Week4\EthioMart\KAIM_W04_EthioMart_Amharic_Named_Entity_Recognition_System\data\raw\images\@ethio_brand_collection_6046.jpg,photo,31247
EthioBrand®,@ethio_brand_collection,6045,"Adidas Terrex Gore-Tex  
size 40,42,43,44,45
Price 3600 birr
📌አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243
                                    EthioBrand ✅",2025-04-14T09:01:07+00:00,c:\Users\benke\Desktop\DataScience\10Academy\Kefiya_AI_Mastery\Week4\EthioMart\KAIM_W04_EthioMart_Amharic_Named_Entity_Recognition_System\data\raw\images\@ethio_brand_collection_6045.jpg,photo,31642
EthioBrand®,@ethio_brand_collection,6044,"Morazora casual leather 
size 39,40,41,42,43,44
Price 4200 birr
📌አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243
                                    EthioBrand ✅",2025-04-14T06:04:33+00:00,c:\Users\benke\Desktop\DataScience\10Academy\Kefiya_AI_Mastery\Week4\EthioMart\KAIM_W04_EthioMart_Amharic_Named_Entity_Recognition_System\data\raw\images\@ethio_brand_collection_6044.jpg,photo,31544
EthioBrand®,@ethio_brand_collection,6043,"‼️ እሁድ ሁሌም ክፍት ነን ‼️

Nike Zoom Vomero
size 40,41,42,43,44
Price 3500 birr
📌አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243
                                    EthioBrand ✅",2025-04-13T06:03:17+00:00,c:\Users\benke\Desktop\DataScience\10Academy\Kefiya_AI_Mastery\Week4\EthioMart\KAIM_W04_EthioMart_Amharic_Named_Entity_Recognition_System\data\raw\images\@ethio_brand_collection_6043.jpg,photo,31364
EthioBrand®,@ethio_brand_collection,6042,"Manladuo suede Chelsea boots  
size 39,40,41,42,43,44
Price 5400 birr
📌አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243
                                    EthioBrand ✅",2025-04-12T12:05:03+00:00,c:\Users\benke\Desktop\DataScience\10Academy\Kefiya_AI_Mastery\Week4\EthioMart\KAIM_W04_EthioMart_Amharic_Named_Entity_Recognition_System\data\raw\images\@ethio_brand_collection_6042.jpg,photo,31845
EthioBrand®,@ethio_brand_collection,6041,"Nike quest 4
Size 39,40,41,43
Price 3500 birr
📌አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243
                                    EthioBrand ✅",2025-04-12T09:02:13+00:00,c:\Users\benke\Desktop\DataScience\10Academy\Kefiya_AI_Mastery\Week4\EthioMart\KAIM_W04_EthioMart_Amharic_Named_Entity_Recognition_System\data\raw\images\@ethio_brand_collection_6041.jpg,photo,30612
EthioBrand®,@ethio_brand_collection,6040,"Pristine 2 loafer leather  
size 40,41,42,43,44
Price 4800 birr
📌አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243
                                    EthioBrand ✅",2025-04-12T06:03:00+00:00,c:\Users\benke\Desktop\DataScience\10Academy\Kefiya_AI_Mastery\Week4\EthioMart\KAIM_W04_EthioMart_Amharic_Named_Entity_Recognition_System\data\raw\images\@ethio_brand_collection_6040.jpg,photo,30827
EthioBrand®,@ethio_brand_collection,6039,"Driving banquet leather shoes 
size 39,40,41,42,43,44
Price 4200 birr
📌አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243
                                    EthioBrand ✅",2025-04-11T09:03:22+00:00,c:\Users\benke\Desktop\DataScience\10Academy\Kefiya_AI_Mastery\Week4\EthioMart\KAIM_W04_EthioMart_Amharic_Named_Entity_Recognition_System\data\raw\images\@ethio_brand_collection_6039.jpg,photo,30683
EthioBrand®,@ethio_brand_collection,6038,"Adidas Samba OG 
size 40,41,42,43
Price 3600 birr
📌አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243
                                    EthioBrand ✅",2025-04-11T06:00:22+00:00,c:\Users\benke\Desktop\DataScience\10Academy\Kefiya_AI_Mastery\Week4\EthioMart\KAIM_W04_EthioMart_Amharic_Named_Entity_Recognition_System\data\raw\images\@ethio_brand_collection_6038.jpg,photo,29622
EthioBrand®,@ethio_brand_collection,6037,"Piclse loafers leather
Size 39,40,41,42,43
Price 4200 birr
📌አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243
                                    EthioBrand ✅",2025-04-10T09:00:48+00:00,c:\Users\benke\Desktop\DataScience\10Academy\Kefiya_AI_Mastery\Week4\EthioMart\KAIM_W04_EthioMart_Amharic_Named_Entity_Recognition_System\data\raw\images\@ethio_brand_collection_6037.jpg,photo,31903
EthioBrand®,@ethio_brand_collection,6036,"Skechers MAX  
Size 40,41,42,43,44
Price 3800  birr
📌አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243
                                    EthioBrand ✅",2025-04-10T06:04:50+00:00,c:\Users\benke\Desktop\DataScience\10Academy\Kefiya_AI_Mastery\Week4\EthioMart\KAIM_W04_EthioMart_Amharic_Named_Entity_Recognition_System\data\raw\images\@ethio_brand_collection_6036.jpg,photo,30318
EthioBrand®,@ethio_brand_collection,6035,"NB pure leather comfort 
Size 39,40,41,42,43,44
Price 4200 birr
📌አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243
                                    EthioBrand ✅",2025-04-09T09:02:48+00:00,c:\Users\benke\Desktop\DataScience\10Academy\Kefiya_AI_Mastery\Week4\EthioMart\KAIM_W04_EthioMart_Amharic_Named_Entity_Recognition_System\data\raw\images\@ethio_brand_collection_6035.jpg,photo,32012
EthioBrand®,@ethio_brand_collection,6034,"Nike Zoom Vomero
size 40,41,42,43,44
Price 3500 birr
📌አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243
                                    EthioBrand ✅",2025-04-09T06:02:25+00:00,c:\Users\benke\Desktop\DataScience\10Academy\Kefiya_AI_Mastery\Week4\EthioMart\KAIM_W04_EthioMart_Amharic_Named_Entity_Recognition_System\data\raw\images\@ethio_brand_collection_6034.jpg,photo,30857
EthioBrand®,@ethio_brand_collection,6033,"G-designer leather  
size 39,40,41,42,43,44
Price 4200 birr
📌አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243
                                    EthioBrand ✅",2025-04-08T09:03:47+00:00,c:\Users\benke\Desktop\DataScience\10Academy\Kefiya_AI_Mastery\Week4\EthioMart\KAIM_W04_EthioMart_Amharic_Named_Entity_Recognition_System\data\raw\images\@ethio_brand_collection_6033.jpg,photo,32793
EthioBrand®,@ethio_brand_collection,6032,"Adidas Terrex Gore-Tex  
size 40,41,42,43,44,45
Price 3600 birr
📌አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243
                                    EthioBrand ✅",2025-04-08T06:04:15+00:00,c:\Users\benke\Desktop\DataScience\10Academy\Kefiya_AI_Mastery\Week4\EthioMart\KAIM_W04_EthioMart_Amharic_Named_Entity_Recognition_System\data\raw\images\@ethio_brand_collection_6032.jpg,photo,31264
EthioBrand®,@ethio_brand_collection,6031,"Pristine 2 loafer leather  
size 39,40,41,42,43,44
Price 4800 birr
📌አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243
                                    EthioBrand ✅",2025-04-07T09:01:27+00:00,c:\Users\benke\Desktop\DataScience\10Academy\Kefiya_AI_Mastery\Week4\EthioMart\KAIM_W04_EthioMart_Amharic_Named_Entity_Recognition_System\data\raw\images\@ethio_brand_collection_6031.jpg,photo,35673
EthioBrand®,@ethio_brand_collection,6030,"‼️ እሁድ ሁሌም ክፍት ነን ‼️

Air Jordan 6 
Size 40,41,42,43
Price 3500  birr
📌አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243
                                    EthioBrand ✅",2025-04-06T06:00:23+00:00,c:\Users\benke\Desktop\DataScience\10Academy\Kefiya_AI_Mastery\Week4\EthioMart\KAIM_W04_EthioMart_Amharic_Named_Entity_Recognition_System\data\raw\images\@ethio_brand_collection_6030.jpg,photo,34913
EthioBrand®,@ethio_brand_collection,6029,"Columbia Trailstorm
size 40,41,42,43
Price 3800 birr
📌አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243
                                    EthioBrand ✅",2025-04-05T09:03:58+00:00,c:\Users\benke\Desktop\DataScience\10Academy\Kefiya_AI_Mastery\Week4\EthioMart\KAIM_W04_EthioMart_Amharic_Named_Entity_Recognition_System\data\raw\images\@ethio_brand_collection_6029.jpg,photo,35906
EthioBrand®,@ethio_brand_collection,6028,"Driving banquet leather shoes 
size 39,40,41,42,43,44
Price 4200 birr
📌አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243
                                    EthioBrand ✅",2025-04-05T06:02:17+00:00,c:\Users\benke\Desktop\DataScience\10Academy\Kefiya_AI_Mastery\Week4\EthioMart\KAIM_W04_EthioMart_Amharic_Named_Entity_Recognition_System\data\raw\images\@ethio_brand_collection_6028.jpg,photo,34685
EthioBrand®,@ethio_brand_collection,6027,"Nike zoom react 1.0 
size 40,41,42,43
Price 3500 birr
📌አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243
                                    EthioBrand ✅",2025-04-04T09:04:15+00:00,c:\Users\benke\Desktop\DataScience\10Academy\Kefiya_AI_Mastery\Week4\EthioMart\KAIM_W04_EthioMart_Amharic_Named_Entity_Recognition_System\data\raw\images\@ethio_brand_collection_6027.jpg,photo,36189
EthioBrand®,@ethio_brand_collection,6026,"Adidas Samba OG 
size 40,41,42,43
Price 3600 birr
📌አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243
                                    EthioBrand ✅",2025-04-03T09:00:06+00:00,c:\Users\benke\Desktop\DataScience\10Academy\Kefiya_AI_Mastery\Week4\EthioMart\KAIM_W04_EthioMart_Amharic_Named_Entity_Recognition_System\data\raw\images\@ethio_brand_collection_6026.jpg,photo,35592
EthioBrand®,@ethio_brand_collection,6025,"Nike infinity flow 
size 40,41,42,43,44
Price 3500 birr
📌አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243
                                    EthioBrand ✅",2025-03-31T09:30:23+00:00,c:\Users\benke\Desktop\DataScience\10Academy\Kefiya_AI_Mastery\Week4\EthioMart\KAIM_W04_EthioMart_Amharic_Named_Entity_Recognition_System\data\raw\images\@ethio_brand_collection_6025.jpg,photo,39054
EthioBrand®,@ethio_brand_collection,6024,"‼️ እሁድ ሁሌም ክፍት ነን ‼️

All star leather high 
Size 40,41,42,43
Price 3200 birr
📌አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243
                                    EthioBrand ✅",2025-03-30T10:40:06+00:00,c:\Users\benke\Desktop\DataScience\10Academy\Kefiya_AI_Mastery\Week4\EthioMart\KAIM_W04_EthioMart_Amharic_Named_Entity_Recognition_System\data\raw\images\@ethio_brand_collection_6024.jpg,photo,39017
EthioBrand®,@ethio_brand_collection,6023,"Adidas duramo speed 
Size 40,41,42,43
Price 3600 birr
📌አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243
                                    EthioBrand ✅",2025-03-29T09:15:01+00:00,c:\Users\benke\Desktop\DataScience\10Academy\Kefiya_AI_Mastery\Week4\EthioMart\KAIM_W04_EthioMart_Amharic_Named_Entity_Recognition_System\data\raw\images\@ethio_brand_collection_6023.jpg,photo,36839
EthioBrand®,@ethio_brand_collection,6022,"White Sandals  
Size 40,42,43,44
Price 1900 birr
📌አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243
                                    EthioBrand ✅",2025-03-29T06:11:40+00:00,c:\Users\benke\Desktop\DataScience\10Academy\Kefiya_AI_Mastery\Week4\EthioMart\KAIM_W04_EthioMart_Amharic_Named_Entity_Recognition_System\data\raw\images\@ethio_brand_collection_6022.jpg,photo,35110
EthioBrand®,@ethio_brand_collection,6021,"Wesdenk leather comfort 
Size 42,43,44
Price 4500 birr
📌አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243
                                    EthioBrand ✅",2025-03-28T09:00:48+00:00,c:\Users\benke\Desktop\DataScience\10Academy\Kefiya_AI_Mastery\Week4\EthioMart\KAIM_W04_EthioMart_Amharic_Named_Entity_Recognition_System\data\raw\images\@ethio_brand_collection_6021.jpg,photo,35525
EthioBrand®,@ethio_brand_collection,6020,"Under armour Goretex
Size 40,41,43
Price 3500 birr
📌አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243
                                    EthioBrand ✅",2025-03-28T06:03:42+00:00,c:\Users\benke\Desktop\DataScience\10Academy\Kefiya_AI_Mastery\Week4\EthioMart\KAIM_W04_EthioMart_Amharic_Named_Entity_Recognition_System\data\raw\images\@ethio_brand_collection_6020.jpg,photo,35521
EthioBrand®,@ethio_brand_collection,6019,"Nike infinity flow 
size 40,41,42,43,44
Price 3500 birr
📌አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243
                                    EthioBrand ✅",2025-03-27T12:03:26+00:00,c:\Users\benke\Desktop\DataScience\10Academy\Kefiya_AI_Mastery\Week4\EthioMart\KAIM_W04_EthioMart_Amharic_Named_Entity_Recognition_System\data\raw\images\@ethio_brand_collection_6019.jpg,photo,36182
EthioBrand®,@ethio_brand_collection,6018,"Nike Just Do It
Size 39,40,41,42,43
Price 3400 birr
📌አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243
                                    EthioBrand ✅",2025-03-27T09:07:26+00:00,c:\Users\benke\Desktop\DataScience\10Academy\Kefiya_AI_Mastery\Week4\EthioMart\KAIM_W04_EthioMart_Amharic_Named_Entity_Recognition_System\data\raw\images\@ethio_brand_collection_6018.jpg,photo,35859
